id,cod,num,pos,name,comuna,type,servicios,stop,eje,codSimt,distancia
11336,PI151,0,"[-33.5089489, -70.7700551]",Camino a Rinconada esq. Av. de La Victoria,MAIPÚ,0,"[{'id': 827, 'cod': '108', 'destino': 'Maipú', 'orden': 68, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 193, 'cod': '109n', 'destino': 'Maipú', 'orden': 47, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 669, 'cod': 'I18', 'destino': 'Rinconada', 'orden': 55, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 656, 'cod': 'I11', 'destino': 'Rinconada', 'orden': 30, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 651, 'cod': 'I09c', 'destino': 'Rinconada', 'orden': 23, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 633, 'cod': 'I03', 'destino': 'Villa Los Héroes', 'orden': 49, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Villa Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 649, 'cod': 'I09', 'destino': 'Rinconada', 'orden': 33, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 36, 'cod': '118', 'destino': 'Maipú', 'orden': 67, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 642, 'cod': 'I05', 'destino': 'Rinconada', 'orden': 41, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 108, 'cod': '348', 'destino': 'Rinconada', 'orden': 42, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 76, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 679, 'cod': 'I24', 'destino': 'Villa Los Maitenes', 'orden': 17, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Villa Los Maitenes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}]","{'stopId': 921678, 'stopCoordenadaX': '-33.5089489', 'stopCoordenadaY': '-70.7700551'}",Camino a Rinconada,PI151,0.0
11337,PI152,2,"[-33.5090132, -70.7735845]",Camino a Rinconada esq. Universitarios,MAIPÚ,0,"[{'id': 36, 'cod': '118', 'destino': 'Maipú', 'orden': 68, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 679, 'cod': 'I24', 'destino': 'Villa Los Maitenes', 'orden': 18, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Villa Los Maitenes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 669, 'cod': 'I18', 'destino': 'Rinconada', 'orden': 56, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 651, 'cod': 'I09c', 'destino': 'Rinconada', 'orden': 24, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 633, 'cod': 'I03', 'destino': 'Villa Los Héroes', 'orden': 50, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Villa Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 649, 'cod': 'I09', 'destino': 'Rinconada', 'orden': 34, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 656, 'cod': 'I11', 'destino': 'Rinconada', 'orden': 31, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 193, 'cod': '109n', 'destino': 'Maipú', 'orden': 48, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 108, 'cod': '348', 'destino': 'Rinconada', 'orden': 43, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 642, 'cod': 'I05', 'destino': 'Rinconada', 'orden': 42, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 77, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 827, 'cod': '108', 'destino': 'Maipú', 'orden': 69, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 921679, 'stopCoordenadaX': '-33.5090132', 'stopCoordenadaY': '-70.7735845'}",Camino a Rinconada,PI152,0.0
11339,PI182,2,"[-33.5092254, -70.7765917]",Camino a Rinconada esq. Doctor Letelier,MAIPÚ,0,"[{'id': 642, 'cod': 'I05', 'destino': 'Rinconada', 'orden': 43, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 770, 'cod': '432n', 'destino': 'Maipú', 'orden': 93, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 78, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 193, 'cod': '109n', 'destino': 'Maipú', 'orden': 49, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 651, 'cod': 'I09c', 'destino': 'Rinconada', 'orden': 25, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 656, 'cod': 'I11', 'destino': 'Rinconada', 'orden': 32, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 649, 'cod': 'I09', 'destino': 'Rinconada', 'orden': 35, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 679, 'cod': 'I24', 'destino': 'Villa Los Maitenes', 'orden': 19, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Villa Los Maitenes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}]","{'stopId': 923263, 'stopCoordenadaX': '-33.5092254', 'stopCoordenadaY': '-70.7765917'}",Camino a Rinconada,PI182,0.0
11340,PI183,0,"[-33.5083243, -70.7798859]",Camino a Rinconada esq. Avenida 3 Poniente,MAIPÚ,0,"[{'id': 679, 'cod': 'I24', 'destino': 'Villa Los Maitenes', 'orden': 20, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Villa Los Maitenes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 656, 'cod': 'I11', 'destino': 'Rinconada', 'orden': 33, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 79, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 649, 'cod': 'I09', 'destino': 'Rinconada', 'orden': 36, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 770, 'cod': '432n', 'destino': 'Maipú', 'orden': 94, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 651, 'cod': 'I09c', 'destino': 'Rinconada', 'orden': 26, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 642, 'cod': 'I05', 'destino': 'Rinconada', 'orden': 44, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 653, 'cod': 'I09e', 'destino': 'Rinconada', 'orden': 25, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 193, 'cod': '109n', 'destino': 'Maipú', 'orden': 50, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 923264, 'stopCoordenadaX': '-33.5083243', 'stopCoordenadaY': '-70.7798859'}",Camino a Rinconada,PI183,0.0
11084,PI185,0,"[-33.5074648, -70.7842799]",Avenida Las Naciones esq. La Lechería,MAIPÚ,0,"[{'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 80, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 926007, 'stopCoordenadaX': '-33.5074648', 'stopCoordenadaY': '-70.7842799'}",Avenida Las Naciones,PI185,0.0
11080,PI186,0,"[-33.5096102, -70.7845805]",Avenida Las Naciones esq. Océano Índico,MAIPÚ,0,"[{'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 81, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 926008, 'stopCoordenadaX': '-33.5096102', 'stopCoordenadaY': '-70.7845805'}",Avenida Las Naciones,PI186,0.0
11081,PI187,0,"[-33.5110568, -70.784802]",Avenida Las Naciones esq. Pasaje Chiu Chiu,MAIPÚ,0,"[{'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 82, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 926009, 'stopCoordenadaX': '-33.5110568', 'stopCoordenadaY': '-70.7848020'}",Avenida Las Naciones,PI187,0.0
11082,PI1341,0,"[-33.5132291, -70.7851438]",Avenida Las Naciones esq. Pasaje Perquenco,MAIPÚ,0,"[{'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 83, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 926010, 'stopCoordenadaX': '-33.5132291', 'stopCoordenadaY': '-70.7851438'}",Avenida Las Naciones,PI1341,0.0
11083,PI1340,0,"[-33.5155698, -70.785577]",Avenida Las Naciones esq. Las Tinajas,MAIPÚ,0,"[{'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 84, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 926011, 'stopCoordenadaX': '-33.5155698', 'stopCoordenadaY': '-70.7855770'}",Avenida Las Naciones,PI1340,0.0
11074,PI189,0,"[-33.5168376, -70.7857675]",Avenida Las Naciones esq. San José,MAIPÚ,0,"[{'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 85, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 926012, 'stopCoordenadaX': '-33.5168376', 'stopCoordenadaY': '-70.7857675'}",Avenida Las Naciones,PI189,0.0
11075,PI190,0,"[-33.5181879, -70.7859809]",Avenida Las Naciones esq. Avenida Portales,MAIPÚ,0,"[{'id': 630, 'cod': 'I02', 'destino': '(M) Laguna Sur', 'orden': 10, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Laguna Sur'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 86, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 922903, 'stopCoordenadaX': '-33.5181879', 'stopCoordenadaY': '-70.7859809'}",Avenida Las Naciones,PI190,0.0
11195,PI191,0,"[-33.5187437, -70.7888777]",Avenida Portales esq. Quinta Vergara,MAIPÚ,0,"[{'id': 118, 'cod': '405', 'destino': 'Maipú', 'orden': 87, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U4'}, {'id': 943, 'cod': '481', 'destino': 'Avenida Portales', 'orden': 79, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Avenida Portales'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 87, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 914, 'cod': '413c', 'destino': 'Avenida Portales', 'orden': 36, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Avenida Portales'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}]","{'stopId': 926013, 'stopCoordenadaX': '-33.5187437', 'stopCoordenadaY': '-70.7888777'}",Avenida Portales,PI191,0.0
11193,PI192,2,"[-33.5190187, -70.790943]",Avenida Portales esq. Avenida 4 Poniente,MAIPÚ,0,"[{'id': 914, 'cod': '413c', 'destino': 'Avenida Portales', 'orden': 37, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Avenida Portales'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 88, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 943, 'cod': '481', 'destino': 'Avenida Portales', 'orden': 80, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Avenida Portales'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 118, 'cod': '405', 'destino': 'Maipú', 'orden': 88, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U4'}]","{'stopId': 926014, 'stopCoordenadaX': '-33.5190187', 'stopCoordenadaY': '-70.7909430'}",Avenida Portales,PI192,0.0
11187,PI481,0,"[-33.5195818, -70.794219]",Avenida Portales esq. La Galaxia,MAIPÚ,0,"[{'id': 193, 'cod': '109n', 'destino': 'Maipú', 'orden': 58, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 118, 'cod': '405', 'destino': 'Maipú', 'orden': 89, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U4'}, {'id': 770, 'cod': '432n', 'destino': 'Maipú', 'orden': 105, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 108, 'cod': '348', 'destino': 'Rinconada', 'orden': 54, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 914, 'cod': '413c', 'destino': 'Avenida Portales', 'orden': 38, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Avenida Portales'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 943, 'cod': '481', 'destino': 'Avenida Portales', 'orden': 81, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Avenida Portales'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 170, 'cod': '506', 'destino': 'Maipú', 'orden': 92, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U5'}, {'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 89, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 921690, 'stopCoordenadaX': '-33.5195818', 'stopCoordenadaY': '-70.7942190'}",Avenida Portales,PI481,0.0
11203,PI368,0,"[-33.5198516, -70.796645]",Avenida Portales esq. Av. El Conquistador,MAIPÚ,0,"[{'id': 770, 'cod': '432n', 'destino': 'Maipú', 'orden': 106, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 914, 'cod': '413c', 'destino': 'Avenida Portales', 'orden': 39, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Avenida Portales'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 108, 'cod': '348', 'destino': 'Rinconada', 'orden': 55, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 193, 'cod': '109n', 'destino': 'Maipú', 'orden': 59, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 170, 'cod': '506', 'destino': 'Fin de recorrido', 'orden': 93, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': 'Fin de recorrido'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U5'}, {'id': 943, 'cod': '481', 'destino': 'Fin de recorrido', 'orden': 82, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Fin de recorrido'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 17, 'cod': '109', 'destino': 'Maipú', 'orden': 90, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': 'Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 921691, 'stopCoordenadaX': '-33.5198516', 'stopCoordenadaY': '-70.7966450'}",Avenida Portales,PI368,0.0
