id,cod,num,pos,name,comuna,type,servicios,stop,eje,codSimt,distancia
13639,PB2020,0,"[-33.4001959, -70.6946174]",Avenida Dorsal esq. Colón,RENCA,0,"[{'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 5, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 52, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1128, 'cod': 'B24', 'destino': 'Centro', 'orden': 20, 'color': '#CF152D', 'negocio': {'nombre': 'Alfa US1', 'color': '#CF152D'}, 'recorrido': {'destino': 'Centro'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U8'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 71, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926439, 'stopCoordenadaX': '-33.4001959', 'stopCoordenadaY': '-70.6946174'}",Avenida Dorsal,PB2020,0.0
13636,PB2023,0,"[-33.4025611, -70.6869724]",Avenida Dorsal esq. Camino Lo Ruiz,RENCA,0,"[{'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 53, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 352, 'cod': 'B17', 'destino': 'Av. Arzobispo Valdivieso', 'orden': 8, 'color': '#ED1C24', 'negocio': {'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}, 'recorrido': {'destino': 'Av. Arzobispo Valdivieso'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U6'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 72, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 6, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926440, 'stopCoordenadaX': '-33.4025611', 'stopCoordenadaY': '-70.6869724'}",Avenida Dorsal,PB2023,0.0
13628,PB2025,3,"[-33.4031473, -70.6823532]",Avenida Dorsal esq. Av. Frei Montalva,RENCA,0,"[{'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 54, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 7, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 73, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 352, 'cod': 'B17', 'destino': 'Av. Arzobispo Valdivieso', 'orden': 9, 'color': '#ED1C24', 'negocio': {'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}, 'recorrido': {'destino': 'Av. Arzobispo Valdivieso'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U6'}]","{'stopId': 926441, 'stopCoordenadaX': '-33.4031473', 'stopCoordenadaY': '-70.6823532'}",Avenida Dorsal,PB2025,0.0
778,PB32,0,"[-33.4014735, -70.6769274]",14 de La Fama esq. B. de Juras Reales,INDEPENDENCIA,0,"[{'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 55, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 74, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 8, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926442, 'stopCoordenadaX': '-33.4014735', 'stopCoordenadaY': '-70.6769274'}",14 de La Fama,PB32,0.0
777,PB1586,0,"[-33.3998862, -70.6725887]",14 de La Fama esq. Av. Fermín Vivaceta,INDEPENDENCIA,0,"[{'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 9, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 56, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 75, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926443, 'stopCoordenadaX': '-33.3998862', 'stopCoordenadaY': '-70.6725887'}",14 de La Fama,PB1586,0.0
1037,PB35,6,"[-33.3982846, -70.6701731]",Avenida Dorsal esq. Av. Independencia,CONCHALÍ,0,"[{'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 76, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 57, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 10, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926444, 'stopCoordenadaX': '-33.3982846', 'stopCoordenadaY': '-70.6701731'}",Avenida Dorsal,PB35,0.0
1038,PB36,0,"[-33.3971283, -70.6658017]",Avenida Dorsal esq. Pasaje Barnechea,CONCHALÍ,0,"[{'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 58, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 77, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 11, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926445, 'stopCoordenadaX': '-33.3971283', 'stopCoordenadaY': '-70.6658017'}",Avenida Dorsal,PB36,0.0
1039,PB37,0,"[-33.3965855, -70.662335]",Avenida Dorsal esq. Francisco Hinojosa,CONCHALÍ,0,"[{'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 78, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 12, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 59, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926446, 'stopCoordenadaX': '-33.3965855', 'stopCoordenadaY': '-70.6623350'}",Avenida Dorsal,PB37,0.0
1040,PB38,0,"[-33.3959573, -70.6583149]",Avenida Dorsal esq. Av. El Guanaco,CONCHALÍ,0,"[{'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 13, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 79, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 60, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926447, 'stopCoordenadaX': '-33.3959573', 'stopCoordenadaY': '-70.6583149'}",Avenida Dorsal,PB38,0.0
1614,PB40,0,"[-33.3955168, -70.6539466]",Avenida Dorsal esq. Unión 21 de Mayo,RECOLETA,0,"[{'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 80, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 61, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 14, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926448, 'stopCoordenadaX': '-33.3955168', 'stopCoordenadaY': '-70.6539466'}",Avenida Dorsal,PB40,0.0
1615,PB41,0,"[-33.3957804, -70.6505007]",Avenida Dorsal esq. Evaristo Lillo,RECOLETA,0,"[{'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 62, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 15, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 81, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926449, 'stopCoordenadaX': '-33.3957804', 'stopCoordenadaY': '-70.6505007'}",Avenida Dorsal,PB41,0.0
1617,PB43,0,"[-33.3961217, -70.6468322]",Avenida Dorsal esq. Santa Alicia,RECOLETA,0,"[{'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 16, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 63, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 82, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926450, 'stopCoordenadaX': '-33.3961217', 'stopCoordenadaY': '-70.6468322'}",Avenida Dorsal,PB43,0.0
1607,PB44,3,"[-33.3968808, -70.6434579]",Avenida Dorsal esq. Tomás Alba Edison,RECOLETA,0,"[{'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 64, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 83, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 17, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926451, 'stopCoordenadaX': '-33.3968808', 'stopCoordenadaY': '-70.6434579'}",Avenida Dorsal,PB44,0.0
1841,PB45,0,"[-33.3972414, -70.6415312]",Pedro Donoso esq. América,RECOLETA,0,"[{'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 18, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 65, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 84, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926452, 'stopCoordenadaX': '-33.3972414', 'stopCoordenadaY': '-70.6415312'}",Pedro Donoso,PB45,0.0
1839,PB46,0,"[-33.3981564, -70.6378852]",Pedro Donoso esq. María del Pilar,RECOLETA,0,"[{'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 66, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 19, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 85, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926453, 'stopCoordenadaX': '-33.3981564', 'stopCoordenadaY': '-70.6378852'}",Pedro Donoso,PB46,0.0
1840,PB47,0,"[-33.3987762, -70.6352095]",Pedro Donoso esq. Gac Ovalle,RECOLETA,0,"[{'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 20, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 86, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 67, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926454, 'stopCoordenadaX': '-33.3987762', 'stopCoordenadaY': '-70.6352095'}",Pedro Donoso,PB47,0.0
13276,PB1878,0,"[-33.4004604, -70.6306737]",Pedro Donoso esq. Sofía,RECOLETA,0,"[{'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 87, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 811, 'cod': '101', 'destino': 'Recoleta', 'orden': 68, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Recoleta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 21, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926455, 'stopCoordenadaX': '-33.4004604', 'stopCoordenadaY': '-70.6306737'}",Pedro Donoso,PB1878,0.0
1783,PB109,0,"[-33.3987836, -70.628147]",El Salto esq. Duque de Kent,RECOLETA,0,"[{'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 22, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 319, 'cod': 'B02', 'destino': 'Camino Punta Mocha', 'orden': 25, 'color': '#ED1C24', 'negocio': {'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}, 'recorrido': {'destino': 'Camino Punta Mocha'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U6'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 88, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 849, 'cod': '116', 'destino': 'Huechuraba', 'orden': 22, 'color': '#ED1C24', 'negocio': {'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}, 'recorrido': {'destino': 'Huechuraba'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U6'}, {'id': 1222, 'cod': 'B02n', 'destino': 'El Barrero', 'orden': 27, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': 'El Barrero'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U9'}]","{'stopId': 927573, 'stopCoordenadaX': '-33.3987836', 'stopCoordenadaY': '-70.6281470'}",El Salto,PB109,0.0
1781,PB110,2,"[-33.3971167, -70.6269519]",El Salto esq. Av. Zapadores,RECOLETA,0,"[{'id': 316, 'cod': 'B01', 'destino': 'Huamachuco', 'orden': 5, 'color': '#ED1C24', 'negocio': {'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}, 'recorrido': {'destino': 'Huamachuco'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U6'}, {'id': 1170, 'cod': '107', 'destino': 'Ciudad Empresarial', 'orden': 89, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1172, 'cod': '107c', 'destino': 'Ciudad Empresarial', 'orden': 23, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Ciudad Empresarial'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1222, 'cod': 'B02n', 'destino': 'El Barrero', 'orden': 28, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': 'El Barrero'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U9'}, {'id': 849, 'cod': '116', 'destino': 'Huechuraba', 'orden': 23, 'color': '#ED1C24', 'negocio': {'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}, 'recorrido': {'destino': 'Huechuraba'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U6'}, {'id': 319, 'cod': 'B02', 'destino': 'Camino Punta Mocha', 'orden': 26, 'color': '#ED1C24', 'negocio': {'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}, 'recorrido': {'destino': 'Camino Punta Mocha'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U6'}]","{'stopId': 927102, 'stopCoordenadaX': '-33.3971167', 'stopCoordenadaY': '-70.6269519'}",El Salto,PB110,0.0
