lat,long
-33.4705150005,-70.6799650001
-33.4705560005,-70.6800110001
-33.4705740005,-70.6800520001
-33.4705840005,-70.6804860001
-33.4706110005,-70.6807650001
-33.4706410005,-70.6809060001
-33.4706770005,-70.6810250001
-33.4707200005,-70.6811440001
-33.4707570005,-70.6812380001
-33.4708100005,-70.6813410001
-33.4708920005,-70.6814700001
-33.4709770005,-70.6815970001
-33.4710650005,-70.6817030001
-33.4713900005,-70.6821370001
-33.4719240005,-70.6828640001
-33.4723860005,-70.6834920001
-33.4728530005,-70.6841190001
-33.4735430005,-70.6850630001
-33.4743930005,-70.6862160001
-33.4746140005,-70.6865170001
-33.4748750005,-70.6868170001
-33.4749580005,-70.6869330001
-33.4749960005,-70.6869860001
-33.4750360005,-70.6870410001
-33.4750460005,-70.6870550001
-33.4750990005,-70.6871280001
-33.4751060005,-70.6871370001
-33.4751550005,-70.6872050001
-33.4751960005,-70.6872570001
-33.4755230005,-70.6877070001
-33.4759940005,-70.6883620001
-33.4760210005,-70.6884000001
-33.4760520005,-70.6884430001
-33.4765820005,-70.6891820001
-33.4769680005,-70.6897210001
-33.4769940005,-70.6897560001
-33.4770620005,-70.6898520001
-33.4773300005,-70.6901510001
-33.4776100005,-70.6904200001
-33.4777100005,-70.6905140001
-33.4777160005,-70.6905200001
-33.4778170005,-70.6906150001
-33.4779060005,-70.6906950001
-33.4780240005,-70.6908020001
-33.4781520005,-70.6909160001
-33.4782190005,-70.6909740001
-33.4783620005,-70.6910970001
-33.4786320005,-70.6913570001
-33.4788000005,-70.6915210001
-33.4815940005,-70.6940120001
-33.4818940005,-70.6942720001
-33.4819440005,-70.6943300001
-33.4820090005,-70.6943810001
-33.4830480005,-70.6953690001
-33.4833240005,-70.6955560001
-33.4835290005,-70.6956950001
-33.4840420005,-70.6962160001
-33.4849530005,-70.6971280001
-33.4860470005,-70.6982250001
-33.4866250005,-70.6988110001
-33.4869930005,-70.6991800001
-33.4871840005,-70.6993590001
-33.4873730005,-70.6995300001
-33.4877760005,-70.6998940001
-33.4884390005,-70.7004360001
-33.4890640005,-70.7009620001
-33.4897680005,-70.7015370001
-33.4906390005,-70.7022580001
-33.4914270005,-70.7029030001
-33.4919140005,-70.7032970001
-33.4924310005,-70.7037000001
-33.4932760005,-70.7043420001
-33.4945590005,-70.7052710001
-33.4970640005,-70.7070750001
-33.4987770005,-70.7083620001
-33.4989170005,-70.7084570001
-33.5008750005,-70.7098810001
-33.5010190005,-70.7100090001
-33.5013320005,-70.7102020001
-33.5016140005,-70.7103340001
-33.5019060005,-70.7104290001
-33.5020190005,-70.7104720001
-33.5023160005,-70.7106170001
-33.5034670005,-70.7112500001
-33.5038350005,-70.7114440001
-33.5040910005,-70.7116380001
-33.5043390005,-70.7118790001
-33.5045390005,-70.7121120001
-33.5062070005,-70.7145330001
-33.5070770005,-70.7157990001
-33.5071930005,-70.7160110001
-33.5074140005,-70.7164450001
-33.5075350005,-70.7167270001
-33.5077950005,-70.7173900001
-33.5079890005,-70.7179100001
-33.5082060005,-70.7184800001
-33.5085040005,-70.7192490001
-33.5087760005,-70.7199940001
-33.5087880005,-70.7200390001
-33.5088650005,-70.7203460001
-33.5089600005,-70.7205440001
-33.5091870005,-70.7210100001
-33.5097270005,-70.7223490001
-33.5098330005,-70.7226590001
-33.5100590005,-70.7232960001
-33.5101280005,-70.7234210001
-33.5104490005,-70.7241580001
-33.5106160005,-70.7246110001
-33.5108250005,-70.7249990001
-33.5109310005,-70.7252100001
-33.5118530005,-70.7272200001
-33.5118690005,-70.7272860001
-33.5118750005,-70.7273610001
-33.5118770005,-70.7274040001
-33.5118700005,-70.7275340001
-33.5117980005,-70.7281830001
-33.5117330005,-70.7289320001
-33.5115800005,-70.7305420001
-33.5115620005,-70.7307170001
-33.5115160005,-70.7310210001
-33.5114500005,-70.7313580001
-33.5114080005,-70.7315760001
-33.5113670005,-70.7318190001
-33.5113300005,-70.7321830001
-33.5112960005,-70.7325450001
-33.5111560005,-70.7339440001
-33.5110920005,-70.7345390001
-33.5108410005,-70.7370860001
-33.5108000005,-70.7373700001
-33.5107670005,-70.7375410001
-33.5107030005,-70.7377810001
-33.5106270005,-70.7380060001
-33.5104960005,-70.7383090001
-33.5103000005,-70.7387630001
-33.5102270005,-70.7390160001
-33.5101960005,-70.7391810001
-33.5101740005,-70.7396110001
-33.5101830005,-70.7402930001
-33.5101910005,-70.7409230001
-33.5101910005,-70.7409240001
-33.5102070005,-70.7416780001
-33.5102200005,-70.7418100001
-33.5102520005,-70.7420340001
-33.5102830005,-70.7422510001
-33.5103080005,-70.7425110001
-33.5103260005,-70.7427860001
-33.5103350005,-70.7431280001
-33.5103440005,-70.7437770001
-33.5104210005,-70.7471840001
-33.5104470005,-70.7481620001
-33.5104800005,-70.7496990001
-33.5104940005,-70.7502990001
-33.5105130005,-70.7508840001
-33.5105340005,-70.7519840001
-33.5105100005,-70.7522100001
-33.5104620005,-70.7524650001
-33.5104500005,-70.7527820001
-33.5104680005,-70.7530000001
-33.5104740005,-70.7531760001
-33.5104860005,-70.7535920001
-33.5105140005,-70.7540990001
-33.5105420005,-70.7552310001
-33.5105860005,-70.7554760001
-33.5105980005,-70.7557220001
-33.5106210005,-70.7572710001
-33.5106220005,-70.7574280001
-33.5106320005,-70.7588000001
-33.5106340005,-70.7588980001
-33.5106550005,-70.7599370001
-33.5106770005,-70.7616160001
-33.5107050005,-70.7630190001
-33.5103260005,-70.7630280001
-33.5101870005,-70.7630520001
-33.5100780005,-70.7631660001
-33.5099310005,-70.7636230001
-33.5098900005,-70.7638300001
-33.5099140005,-70.7642150001
-33.5097710005,-70.7649700001
-33.5097760005,-70.7649660001
-33.5095900005,-70.7660300001
-33.5093940005,-70.7671570001
-33.5092960005,-70.7678050001
-33.5090880005,-70.7692680001
-33.5088950005,-70.7702770001
-33.5089150005,-70.7708570001
-33.5089280005,-70.7712350001
-33.5091190005,-70.7730040001
-33.5092240005,-70.7743750001
-33.5093140005,-70.7755460001
-33.5093290005,-70.7759980001
-33.5093310005,-70.7764420001
-33.5092340005,-70.7769300001
-33.5089340005,-70.7780160001
-33.5088020005,-70.7784670001
-33.5086710005,-70.7789160001
-33.5085640005,-70.7792820001
-33.5080380005,-70.7810380001
-33.5073740005,-70.7828380001
-33.5070490005,-70.7835790001
-33.5070250005,-70.7836460001
-33.5068690005,-70.7840820001
-33.5069010005,-70.7841200001
-33.5069510005,-70.7841790001
-33.5070600005,-70.7842670001
-33.5072170005,-70.7842640001
-33.5076680005,-70.7842020001
-33.5077730005,-70.7841920001
-33.5082490005,-70.7842790001
-33.5086150005,-70.7843570001
-33.5086930005,-70.7843740001
-33.5089570005,-70.7844300001
-33.5090650005,-70.7844490001
-33.5093610005,-70.7844990001
-33.5097500005,-70.7845560001
-33.5100940005,-70.7846130001
-33.5103200005,-70.7846400001
-33.5104330005,-70.7846590001
-33.5108060005,-70.7847150001
-33.5109660005,-70.7847390001
-33.5111420005,-70.7847670001
-33.5115220005,-70.7848300001
-33.5122710005,-70.7849430001
-33.5131010005,-70.7850650001
-33.5133520005,-70.7851150001
-33.5134600005,-70.7851370001
-33.5141350005,-70.7852640001
-33.5142920005,-70.7852930001
-33.5147320005,-70.7853720001
-33.5153400005,-70.7854920001
-33.5157160005,-70.7855680001
-33.5167100005,-70.7857020001
-33.5170740005,-70.7857660001
-33.5183820005,-70.7859800001
-33.5185580005,-70.7871140001
-33.5186110005,-70.7874990001
-33.5186160005,-70.7875340001
-33.5186820005,-70.7879630001
-33.5186890005,-70.7880150001
-33.5187430005,-70.7883910001
-33.5187930005,-70.7886650001
-33.5188470005,-70.7889720001
-33.5188310005,-70.7890510001
-33.5188010005,-70.7891400001
-33.5188590005,-70.7895380001
-33.5189180005,-70.7899360001
-33.5189770005,-70.7903100001
-33.5191040005,-70.7912440001
-33.5191160005,-70.7913520001
-33.5194150005,-70.7933960001
-33.5195710005,-70.7944230001
-33.5198360005,-70.7962170001
-33.5198440005,-70.7962970001
-33.5199180005,-70.7968510001
-33.5199340005,-70.7969680001
-33.5199890005,-70.7973680001
-33.5200450005,-70.7976850001
-33.5200940005,-70.7980050001
-33.5201510005,-70.7982980001
-33.5202400005,-70.7987370001
-33.5202800005,-70.7988080001
-33.5203140005,-70.7988570001
-33.5203290005,-70.7988810001
-33.5203300005,-70.7989190001
-33.5203000005,-70.7989790001
-33.5203020005,-70.7990990001
-33.5203050005,-70.7992330001
-33.5203070005,-70.7993220001
-33.5203340005,-70.7993740001
-33.5203610005,-70.8005640001
-33.5203690005,-70.8006930001
-33.5204180005,-70.8007800001
-33.5204430005,-70.8007870001
-33.5204720005,-70.8007950001
-33.5205050005,-70.8008020001
-33.5205410005,-70.8008090001
-33.5205800005,-70.8008150001
-33.5206230005,-70.8008220001
-33.5206690005,-70.8008280001
-33.5207180005,-70.8008350001
-33.5207710005,-70.8008410001
-33.5208270005,-70.8008470001
-33.5208870005,-70.8008520001
-33.5209170005,-70.8008610001
-33.5210360005,-70.8008430001
-33.5211710005,-70.8008180001
-33.5212460005,-70.8008020001
-33.5214860005,-70.8007500001
-33.5218830005,-70.8006530001
-33.5219780005,-70.8006280001
-33.4366490005,-70.634227
-33.4366290005,-70.634285
-33.4366190005,-70.634354
-33.4366190005,-70.634427
-33.4366280005,-70.634503
-33.4366450005,-70.634581
-33.4366670005,-70.634653
-33.4366950005,-70.634724
-33.4367470005,-70.634735
-33.4367760005,-70.634778
-33.4368180005,-70.634817
-33.4368530005,-70.634841
-33.4368940005,-70.634858
-33.4369300005,-70.634947
-33.4370790005,-70.635179
-33.4371180005,-70.635292
-33.4371540005,-70.635406
-33.4374490005,-70.636463
-33.4374980005,-70.636578
-33.4378030005,-70.637201
-33.4379800005,-70.637513
-33.4380950005,-70.637706
-33.4384040005,-70.638148
-33.4393930005,-70.639514
-33.4402090005,-70.640715
-33.4408840005,-70.641695
-33.4414090005,-70.64245
-33.4416210005,-70.642772
-33.4418060005,-70.643124
-33.4419720005,-70.643516
-33.4421640005,-70.644005
-33.4421780005,-70.644055
-33.4421790005,-70.644057
-33.4423690005,-70.64475
-33.4425210005,-70.645298
-33.4427280005,-70.646242
-33.4428260005,-70.646691
-33.4430340005,-70.647652
-33.4433040005,-70.648895
-33.4433250005,-70.648952
-33.4433520005,-70.649027
-33.4434860005,-70.649559
-33.4435670005,-70.649931
-33.4436900005,-70.650414
-33.4438220005,-70.651026
-33.4438500005,-70.651143
-33.4439270005,-70.651653
-33.4439340005,-70.6517
-33.4441910005,-70.653002
-33.4444470005,-70.6542160001
-33.4444720005,-70.6543060001
-33.4446070005,-70.6548620001
-33.4447520005,-70.6554590001
-33.4447770005,-70.6556050001
-33.4447960005,-70.6557360001
-33.4451870005,-70.6573860001
-33.4454770005,-70.6586310001
-33.4456180005,-70.6592790001
-33.4458120005,-70.6600750001
-33.4458490005,-70.6602350001
-33.4458550005,-70.6602600001
-33.4458560005,-70.6602640001
-33.4459220005,-70.6605390001
-33.4459380005,-70.6605970001
-33.4459730005,-70.6607460001
-33.4461430005,-70.6614620001
-33.4461640005,-70.6615530001
-33.4464100005,-70.6626160001
-33.4466650005,-70.6637390001
-33.4468510005,-70.6645320001
-33.4468890005,-70.6646700001
-33.4471210005,-70.6656300001
-33.4471970005,-70.6659130001
-33.4473480005,-70.6664470001
-33.4476590005,-70.6674450001
-33.4479090005,-70.6683680001
-33.4480890005,-70.6690650001
-33.4484340005,-70.6703770001
-33.4487660005,-70.6716170001
-33.4491080005,-70.6729300001
-33.4493240005,-70.6736900001
-33.4495000005,-70.6743380001
-33.4498540005,-70.6756270001
-33.4497300005,-70.6756370001
-33.4485450005,-70.6759030001
-33.4481330005,-70.6760020001
-33.4481390005,-70.6762030001
-33.4481450005,-70.6762790001
-33.4482720005,-70.6779130001
-33.4482890005,-70.6780680001
-33.4487780005,-70.6780330001
-33.4503400005,-70.6779150001
-33.4504730005,-70.6778910001
-33.4507030005,-70.6778370001
-33.4508390005,-70.6778020001
-33.4509710005,-70.6778000001
-33.4513230005,-70.6778110001
-33.4513630005,-70.6778710001
-33.4515630005,-70.6778750001
-33.4524060005,-70.6779320001
-33.4534920005,-70.6780150001
-33.4545850005,-70.6780980001
-33.4553330005,-70.6781490001
-33.4555400005,-70.6781630001
-33.4567390005,-70.6782480001
-33.4575750005,-70.6783070001
-33.4581290005,-70.6783560001
-33.4587030005,-70.6784000001
-33.4588130005,-70.6784080001
-33.4589390005,-70.6784180001
-33.4595910005,-70.6784600001
-33.4602320005,-70.6785050001
-33.4603250005,-70.6785120001
-33.4614100005,-70.6785880001
-33.4617770005,-70.6786130001
-33.4624800005,-70.6786650001
-33.4627590005,-70.6786850001
-33.4633910005,-70.6787270001
-33.4637290005,-70.6787500001
-33.4640160005,-70.6787710001
-33.4649410005,-70.6788290001
-33.4666700005,-70.6789660001
-33.4667620005,-70.6789760001
-33.4690590005,-70.6790880001
-33.4693380005,-70.6791330001
-33.4695680005,-70.6792930001
-33.4704480005,-70.6799170001
-33.4705150005,-70.6799650001
-33.4705560005,-70.6800110001
-33.4705740005,-70.6800520001
-33.4705840005,-70.6804860001
-33.4706110005,-70.6807650001
-33.4706410005,-70.6809060001
-33.4706770005,-70.6810250001
-33.4707200005,-70.6811440001
-33.4707570005,-70.6812380001
-33.4708100005,-70.6813410001
-33.4708920005,-70.6814700001
-33.4709770005,-70.6815970001
-33.4710650005,-70.6817030001
-33.4713900005,-70.6821370001
-33.4719240005,-70.6828640001
-33.4723860005,-70.6834920001
-33.4728530005,-70.6841190001
-33.4735430005,-70.6850630001
-33.4743930005,-70.6862160001
-33.4746140005,-70.6865170001
-33.4748750005,-70.6868170001
-33.4749580005,-70.6869330001
-33.4749960005,-70.6869860001
-33.4750360005,-70.6870410001
-33.4750460005,-70.6870550001
-33.4750990005,-70.6871280001
-33.4751060005,-70.6871370001
-33.4751550005,-70.6872050001
-33.4751960005,-70.6872570001
-33.4755230005,-70.6877070001
-33.4759940005,-70.6883620001
-33.4760210005,-70.6884000001
-33.4760520005,-70.6884430001
-33.4765820005,-70.6891820001
-33.4769680005,-70.6897210001
-33.4769940005,-70.6897560001
-33.4770620005,-70.6898520001
-33.4773300005,-70.6901510001
-33.4776100005,-70.6904200001
-33.4777100005,-70.6905140001
-33.4777160005,-70.6905200001
-33.4778170005,-70.6906150001
-33.4779060005,-70.6906950001
-33.4780240005,-70.6908020001
-33.4781520005,-70.6909160001
-33.4782190005,-70.6909740001
-33.4783620005,-70.6910970001
-33.4786320005,-70.6913570001
-33.4788000005,-70.6915210001
-33.4815940005,-70.6940120001
-33.4818940005,-70.6942720001
-33.4819440005,-70.6943300001
-33.4820090005,-70.6943810001
-33.4830480005,-70.6953690001
-33.4833240005,-70.6955560001
-33.4835290005,-70.6956950001
-33.4840420005,-70.6962160001
-33.4849530005,-70.6971280001
-33.4860470005,-70.6982250001
-33.4866250005,-70.6988110001
-33.4869930005,-70.6991800001
-33.4871840005,-70.6993590001
-33.4873730005,-70.6995300001
-33.4877760005,-70.6998940001
-33.4884390005,-70.7004360001
-33.4890640005,-70.7009620001
-33.4897680005,-70.7015370001
-33.4906390005,-70.7022580001
-33.4914270005,-70.7029030001
-33.4919140005,-70.7032970001
-33.4924310005,-70.7037000001
-33.4932760005,-70.7043420001
-33.4945590005,-70.7052710001
-33.4970640005,-70.7070750001
-33.4987770005,-70.7083620001
-33.4989170005,-70.7084570001
-33.5008750005,-70.7098810001
-33.5010190005,-70.7100090001
-33.5013320005,-70.7102020001
-33.5016140005,-70.7103340001
-33.5019060005,-70.7104290001
-33.5020190005,-70.7104720001
-33.5023160005,-70.7106170001
-33.5034670005,-70.7112500001
-33.5038350005,-70.7114440001
-33.5040910005,-70.7116380001
-33.5043390005,-70.7118790001
-33.5045390005,-70.7121120001
-33.5062070005,-70.7145330001
-33.5070770005,-70.7157990001
-33.5071930005,-70.7160110001
-33.5074140005,-70.7164450001
-33.5075350005,-70.7167270001
-33.5077950005,-70.7173900001
-33.5079890005,-70.7179100001
-33.5082060005,-70.7184800001
-33.5085040005,-70.7192490001
-33.5087760005,-70.7199940001
-33.5087880005,-70.7200390001
-33.5088650005,-70.7203460001
-33.5089600005,-70.7205440001
-33.5091870005,-70.7210100001
-33.5097270005,-70.7223490001
-33.5098330005,-70.7226590001
-33.5100590005,-70.7232960001
-33.5101280005,-70.7234210001
-33.5104490005,-70.7241580001
-33.5106160005,-70.7246110001
-33.5108250005,-70.7249990001
-33.5109310005,-70.7252100001
-33.5118530005,-70.7272200001
-33.5118690005,-70.7272860001
-33.5118750005,-70.7273610001
-33.5118770005,-70.7274040001
-33.5118700005,-70.7275340001
-33.5117980005,-70.7281830001
-33.5117330005,-70.7289320001
-33.5115800005,-70.7305420001
-33.5115620005,-70.7307170001
-33.5115160005,-70.7310210001
-33.5114500005,-70.7313580001
-33.5114080005,-70.7315760001
-33.5113670005,-70.7318190001
-33.5113300005,-70.7321830001
-33.5112960005,-70.7325450001
-33.5111560005,-70.7339440001
-33.5110920005,-70.7345390001
-33.5108410005,-70.7370860001
-33.5108000005,-70.7373700001
-33.5107670005,-70.7375410001
-33.5107030005,-70.7377810001
-33.5106270005,-70.7380060001
-33.5104960005,-70.7383090001
-33.5103000005,-70.7387630001
-33.5102270005,-70.7390160001
-33.5101960005,-70.7391810001
-33.5101740005,-70.7396110001
-33.5101830005,-70.7402930001
-33.5101910005,-70.7409230001
-33.5101910005,-70.7409240001
-33.5102070005,-70.7416780001
-33.5102200005,-70.7418100001
-33.5102520005,-70.7420340001
-33.5102830005,-70.7422510001
-33.5103080005,-70.7425110001
-33.5103260005,-70.7427860001
-33.5103350005,-70.7431280001
-33.5103440005,-70.7437770001
-33.5104210005,-70.7471840001
-33.5104470005,-70.7481620001
-33.5104800005,-70.7496990001
-33.5104940005,-70.7502990001
-33.5105130005,-70.7508840001
-33.5105340005,-70.7519840001
-33.5105100005,-70.7522100001
-33.5104620005,-70.7524650001
-33.5104500005,-70.7527820001
-33.5104680005,-70.7530000001
-33.5104740005,-70.7531760001
-33.5104860005,-70.7535920001
-33.5105140005,-70.7540990001
-33.5105420005,-70.7552310001
-33.5105860005,-70.7554760001
-33.5105980005,-70.7557220001
-33.5106210005,-70.7572710001
-33.5106220005,-70.7574280001
-33.5106320005,-70.7588000001
-33.5106340005,-70.7588980001
-33.5106550005,-70.7599370001
-33.5106770005,-70.7616160001
-33.5107050005,-70.7630190001
-33.5103260005,-70.7630280001
-33.5101870005,-70.7630520001
-33.5100780005,-70.7631660001
-33.5099310005,-70.7636230001
-33.5098900005,-70.7638300001
-33.5099140005,-70.7642150001
-33.5097710005,-70.7649700001
-33.5097760005,-70.7649660001
-33.5095900005,-70.7660300001
-33.5093940005,-70.7671570001
-33.5092960005,-70.7678050001
-33.5090880005,-70.7692680001
-33.5088950005,-70.7702770001
-33.5089150005,-70.7708570001
-33.5089280005,-70.7712350001
-33.5091190005,-70.7730040001
-33.5092240005,-70.7743750001
-33.5093140005,-70.7755460001
-33.5093290005,-70.7759980001
-33.5093310005,-70.7764420001
-33.5092340005,-70.7769300001
-33.5089340005,-70.7780160001
-33.5088020005,-70.7784670001
-33.5086710005,-70.7789160001
-33.5085640005,-70.7792820001
-33.5080380005,-70.7810380001
-33.5073740005,-70.7828380001
-33.5069010005,-70.7841200001
-33.5065180005,-70.7851720001
-33.5063980005,-70.7853890001
-33.5061790005,-70.7860090001
-33.5056660005,-70.7874320001
-33.5054650005,-70.7880180001
-33.5054130005,-70.7882060001
-33.5053540005,-70.7884960001
-33.5053010005,-70.7887480001
-33.5052460005,-70.7891280001
-33.5052240005,-70.7893790001
-33.5052060005,-70.7895720001
-33.5053290005,-70.7905990001
-33.5053610005,-70.7908670001
-33.5053930005,-70.7911030001
-33.5054470005,-70.7913480001
-33.5054800005,-70.7914520001
-33.5055660005,-70.7914020001
-33.5058220005,-70.7912530001
-33.5060160005,-70.7911170001
-33.5065010005,-70.7908080001
-33.5066000005,-70.7907450001
-33.5067600005,-70.7906420001
-33.5069130005,-70.7905630001
-33.5069560005,-70.7905410001
-33.5071110005,-70.7904830001
-33.5071870005,-70.7904610001
-33.5073460005,-70.7904140001
-33.5074670005,-70.7904000001
-33.5075700005,-70.7903880001
-33.5077450005,-70.7903860001
-33.5079370005,-70.7903870001
-33.5086910005,-70.7904690001
-33.5092790005,-70.7905120001
-33.5095440005,-70.7905310001
-33.5097380005,-70.7905530001
-33.5109190005,-70.7906580001
-33.5116900005,-70.7907240001
-33.5122650005,-70.7907730001
-33.5123440005,-70.7907150001
-33.5124260005,-70.7906860001
-33.5131880005,-70.7907550001
-33.5132330005,-70.7908290001
-33.5132910005,-70.7908750001
-33.5135220005,-70.7908970001
-33.5146280005,-70.7911080001
-33.5149840005,-70.7911810001
-33.5152070005,-70.7912250001
-33.5153460005,-70.7912510001
-33.5154530005,-70.7912710001
-33.5155220005,-70.7912900001
-33.5156920005,-70.7913250001
-33.5157870005,-70.7913450001
-33.5158460005,-70.7913520001
-33.5160270005,-70.7913370001
-33.5162080005,-70.7913250001
-33.5166130005,-70.7913330001
-33.5170530005,-70.7913350001
-33.5172470005,-70.7913410001
-33.5174100005,-70.7913480001
-33.5176120005,-70.7913460001
-33.5177390005,-70.7913460001
-33.5180460005,-70.7913550001
-33.5181510005,-70.7913550001
-33.5183950005,-70.7913510001
-33.5191160005,-70.7913520001
-33.5194150005,-70.7933960001
-33.5195710005,-70.7944230001
-33.5198360005,-70.7962170001
-33.5198440005,-70.7962970001
-33.5199180005,-70.7968510001
-33.5199340005,-70.7969680001
-33.5199890005,-70.7973680001
-33.5200450005,-70.7976850001
-33.5200940005,-70.7980050001
-33.5201510005,-70.7982980001
-33.5202400005,-70.7987370001
-33.5202800005,-70.7988080001
-33.5203140005,-70.7988570001
-33.5203290005,-70.7988810001
-33.5203300005,-70.7989190001
-33.5203000005,-70.7989790001
-33.5203020005,-70.7990990001
-33.5203050005,-70.7992330001
-33.5203070005,-70.7993220001
-33.5203340005,-70.7993740001
-33.5203610005,-70.8005640001
-33.5203690005,-70.8006930001
-33.5204180005,-70.8007800001
-33.5204430005,-70.8007870001
-33.5204720005,-70.8007950001
-33.5205050005,-70.8008020001
-33.5205410005,-70.8008090001
-33.5205800005,-70.8008150001
-33.5206230005,-70.8008220001
-33.5206690005,-70.8008280001
-33.5207180005,-70.8008350001
-33.5207710005,-70.8008410001
-33.5208270005,-70.8008470001
-33.5208870005,-70.8008520001
-33.5209170005,-70.8008610001
-33.5210360005,-70.8008430001
-33.5211710005,-70.8008180001
-33.5212460005,-70.8008020001
-33.5214860005,-70.8007500001
-33.5218830005,-70.8006530001
-33.5219780005,-70.8006280001
-33.4085070005,-70.7078330001
-33.4085480005,-70.7077620001
-33.4085470005,-70.7077030001
-33.4085390005,-70.7075670001
-33.4085470005,-70.7061100001
-33.4085650005,-70.7058970001
-33.4085840005,-70.7057470001
-33.4086060005,-70.7055760001
-33.4086250005,-70.7054640001
-33.4084810005,-70.7054100001
-33.4075090005,-70.7050580001
-33.4074120005,-70.7049870001
-33.4071450005,-70.7047660001
-33.4069550005,-70.7046040001
-33.4067730005,-70.7045090001
-33.4063210005,-70.7043610001
-33.4058940005,-70.7041750001
-33.4055350005,-70.7039510001
-33.4054500005,-70.7038910001
-33.4054090005,-70.7039630001
-33.4053620005,-70.7040810001
-33.4053350005,-70.7041480001
-33.4052710005,-70.7042810001
-33.4051710005,-70.7044230001
-33.4046510005,-70.7053000001
-33.4045600005,-70.7054190001
-33.4045090005,-70.7054640001
-33.4044390005,-70.7054870001
-33.4043680005,-70.7055190001
-33.4040490005,-70.7055940001
-33.4040170005,-70.7056050001
-33.4039710005,-70.7056610001
-33.4038640005,-70.7058760001
-33.4038280005,-70.7059190001
-33.4038110005,-70.7059600001
-33.4037290005,-70.7061450001
-33.4036500005,-70.7062680001
-33.4035590005,-70.7064170001
-33.4035200005,-70.7065250001
-33.4035110005,-70.7066570001
-33.4035260005,-70.7071420001
-33.4035340005,-70.7072650001
-33.4035430005,-70.7073300001
-33.4035640005,-70.7075290001
-33.4036420005,-70.7080420001
-33.4036610005,-70.7081490001
-33.4036820005,-70.7084160001
-33.4036740005,-70.7085110001
-33.4036390005,-70.7086310001
-33.4034730005,-70.7090990001
-33.4033890005,-70.7093510001
-33.4032730005,-70.7096980001
-33.4029950005,-70.7104630001
-33.4029350005,-70.7106460001
-33.4028100005,-70.7110240001
-33.4027510005,-70.7111030001
-33.4026120005,-70.7115470001
-33.4025200005,-70.7119640001
-33.4024250005,-70.7123380001
-33.4024230005,-70.7124280001
-33.4024030005,-70.7125920001
-33.4021680005,-70.7142620001
-33.4020650005,-70.7149910001
-33.4020230005,-70.7152570001
-33.4019680005,-70.7156220001
-33.4019430005,-70.7157890001
-33.4018650005,-70.7163100001
-33.4017380005,-70.7171750001
-33.4016060005,-70.7180630001
-33.4015920005,-70.7181690001
-33.4015650005,-70.7183660001
-33.4015570005,-70.7184260001
-33.4015250005,-70.7186670001
-33.4015160005,-70.7188360001
-33.4015150005,-70.7188690001
-33.4015130005,-70.7192680001
-33.4015130005,-70.7192860001
-33.4015030005,-70.7196540001
-33.4014900005,-70.7197410001
-33.4014360005,-70.7201020001
-33.4014270005,-70.7201690001
-33.4013610005,-70.7206200001
-33.4012880005,-70.7208050001
-33.4012000005,-70.7208710001
-33.4010700005,-70.7210500001
-33.4009970005,-70.7211940001
-33.4009440005,-70.7213290001
-33.4007000005,-70.7214280001
-33.4008190005,-70.7230440001
-33.4008580005,-70.7235820001
-33.4009060005,-70.7242300001
-33.4009840005,-70.7254230001
-33.4010070005,-70.7257230001
-33.4010630005,-70.7263850001
-33.4010770005,-70.7268030001
-33.4010920005,-70.7273280001
-33.4011130005,-70.7277370001
-33.4011330005,-70.7281990001
-33.4011520005,-70.7286530001
-33.4011660005,-70.7291150001
-33.4011690005,-70.7293380001
-33.4011470005,-70.7295850001
-33.4011060005,-70.7300130001
-33.4010920005,-70.7301030001
-33.4010580005,-70.7304910001
-33.4010200005,-70.7309040001
-33.4010220005,-70.7309650001
-33.4010380005,-70.7310180001
-33.4010800005,-70.7310720001
-33.4012970005,-70.7310860001
-33.4013880005,-70.7311460001
-33.4015840005,-70.7311340001
-33.4017490005,-70.7311620001
-33.4018000005,-70.7311720001
-33.4018890005,-70.7312170001
-33.4020540005,-70.7313220001
-33.4026790005,-70.7308510001
-33.4031900005,-70.7304700001
-33.4033360005,-70.7303610001
-33.4034790005,-70.7302500001
-33.4039310005,-70.7299080001
-33.4046850005,-70.7293300001
-33.4048520005,-70.7292020001
-33.4049650005,-70.7290950001
-33.4057380005,-70.7285270001
-33.4064770005,-70.7279440001
-33.4066250005,-70.7285790001
-33.4067340005,-70.7290510001
-33.4067770005,-70.7292380001
-33.4068410005,-70.7295120001
-33.4070560005,-70.7304440001
-33.4071730005,-70.7308910001
-33.4072740005,-70.7313340001
-33.4072990005,-70.7315730001
-33.4073020005,-70.7318070001
-33.4072970005,-70.7320590001
-33.4072870005,-70.7322390001
-33.4072780005,-70.7324100001
-33.4072350005,-70.7327280001
-33.4072080005,-70.7329330001
-33.4071820005,-70.7330780001
-33.4071400005,-70.7332520001
-33.4070550005,-70.7335350001
-33.4069100005,-70.7340050001
-33.4067980005,-70.7343760001
-33.4067260005,-70.7346090001
-33.4066370005,-70.7349130001
-33.4065760005,-70.7351210001
-33.4065120005,-70.7353580001
-33.4064660005,-70.7355380001
-33.4064210005,-70.7357340001
-33.4063830005,-70.7359350001
-33.4063800005,-70.7360550001
-33.4064050005,-70.7361970001
-33.4064450005,-70.7363140001
-33.4065380005,-70.7365320001
-33.4070180005,-70.7375790001
-33.4070750005,-70.7377060001
-33.4070970005,-70.7377770001
