lat,long
-33.4880180005,-70.6999840001
-33.4877350005,-70.6997510001
-33.4873140005,-70.6993740001
-33.4867630005,-70.6988350001
-33.4863970005,-70.6984550001
-33.4861040005,-70.6981660001
-33.4850170005,-70.6970720001
-33.4835830005,-70.6956270001
-33.4832740005,-70.6953210001
-33.4830850005,-70.6951290001
-33.4829780005,-70.6950770001
-33.4816520005,-70.6939270001
-33.4792780005,-70.6918180001
-33.4789360005,-70.6914670001
-33.4788030005,-70.6913390001
-33.4787200005,-70.6912610001
-33.4781830005,-70.6907910001
-33.4779750005,-70.6906220001
-33.4778630005,-70.6905210001
-33.4777550005,-70.6904240001
-33.4777120005,-70.6903820001
-33.4776750005,-70.6903470001
-33.4775600005,-70.6902350001
-33.4774210005,-70.6900910001
-33.4771410005,-70.6897600001
-33.4770810005,-70.6896890001
-33.4770440005,-70.6896210001
-33.4766940005,-70.6891470001
-33.4766700005,-70.6891110001
-33.4766430005,-70.6890780001
-33.4754280005,-70.6874290001
-33.4754070005,-70.6874000001
-33.4753860005,-70.6873740001
-33.4752710005,-70.6872160001
-33.4752320005,-70.6871610001
-33.4751840005,-70.6870920001
-33.4751790005,-70.6870850001
-33.4751250005,-70.6870110001
-33.4751150005,-70.6869960001
-33.4750800005,-70.6869470001
-33.4750320005,-70.6868960001
-33.4749430005,-70.6867770001
-33.4736200005,-70.6849850001
-33.4710100005,-70.6814480001
-33.4709330005,-70.6813350001
-33.4708590005,-70.6812070001
-33.4708040005,-70.6810820001
-33.4707540005,-70.6809450001
-33.4707120005,-70.6808040001
-33.4706890005,-70.6806840001
-33.4706720005,-70.6804860001
-33.4706660005,-70.6803570001
-33.4706750005,-70.6797730001
-33.4706750005,-70.6796640001
-33.4706760005,-70.6791470001
-33.4706750005,-70.6785400001
-33.4706740005,-70.6780740001
-33.4706640005,-70.6775710001
-33.4706550005,-70.6767890001
-33.4706440005,-70.6755400001
-33.4706280005,-70.6742300001
-33.4706260005,-70.6741000001
-33.4706260005,-70.6729450001
-33.4706140005,-70.6724910001
-33.4706190005,-70.6720940001
-33.4706070005,-70.6716450001
-33.4694170005,-70.6716700001
-33.4683340005,-70.6716740001
-33.4679100005,-70.6716730001
-33.4671710005,-70.6716790001
-33.4665940005,-70.6716800001
-33.4665310005,-70.6716380001
-33.4665230005,-70.6715680001
-33.4665060005,-70.6715270001
-33.4664700005,-70.6715190001
-33.4664340005,-70.6715220001
-33.4664060005,-70.6715330001
-33.4663610005,-70.6715620001
-33.4663330005,-70.6715950001
-33.4662960005,-70.6716560001
-33.4662320005,-70.6717660001
-33.4651700005,-70.6720240001
-33.4647750005,-70.6721180001
-33.4636620005,-70.6723600001
-33.4631690005,-70.6724820001
-33.4625680005,-70.6726320001
-33.4614550005,-70.6728910001
-33.4603420005,-70.6731570001
-33.4592390005,-70.6734180001
-33.4585680005,-70.6735860001
-33.4584030005,-70.6736210001
-33.4574230005,-70.6738460001
-33.4570400005,-70.6739330001
-33.4559350005,-70.6741990001
-33.4553840005,-70.6743340001
-33.4548870005,-70.6744570001
-33.4538280005,-70.6747050001
-33.4527790005,-70.6749520001
-33.4517380005,-70.6752020001
-33.4505950005,-70.6754560001
-33.4501160005,-70.6755920001
-33.4498540005,-70.6756270001
-33.4501060005,-70.6765500001
-33.4504730005,-70.6778910001
-33.4505350005,-70.6781750001
-33.4507150005,-70.6789910001
-33.4502960005,-70.6790240001
-33.4492570005,-70.6791210001
-33.4484950005,-70.6791880001
-33.4484680005,-70.6791330001
-33.4483700005,-70.6791410001
-33.4482760005,-70.6791490001
-33.4482470005,-70.6792160001
-33.4478780005,-70.6792410001
-33.4469780005,-70.6793190001
-33.4467260005,-70.6793360001
-33.4466640005,-70.6792900001
-33.4463380005,-70.6793160001
-33.4460010005,-70.6793400001
-33.4459550005,-70.6794030001
-33.4453230005,-70.6794610001
-33.4452780005,-70.6794200001
-33.4450180005,-70.6794440001
-33.4448020005,-70.6794560001
-33.4447200005,-70.6795110001
-33.4442780005,-70.6795480001
-33.4442060005,-70.6795060001
-33.4439900005,-70.6795120001
-33.4436530005,-70.6795540001
-33.4434180005,-70.6795700001
-33.4433630005,-70.6796430001
-33.4426340005,-70.6797070001
-33.4426060005,-70.6797090001
-33.4425100005,-70.6796660001
-33.4417430005,-70.6797320001
-33.4415630005,-70.6797950001
-33.4406740005,-70.6798730001
-33.4403930005,-70.6798940001
-33.4396840005,-70.6799590001
-33.4384430005,-70.6800770001
-33.4384500005,-70.6802100001
-33.4388690005,-70.6865680001
-33.4390050005,-70.6884630001
-33.4390720005,-70.6894920001
-33.4391680005,-70.6909750001
-33.4392330005,-70.6915530001
-33.4392370005,-70.6915860001
-33.4392390005,-70.6916070001
-33.4388620005,-70.6917530001
-33.4385190005,-70.6918820001
-33.4383470005,-70.6919550001
-33.4381960005,-70.6920090001
-33.4380040005,-70.6920650001
-33.4377920005,-70.6921130001
-33.4375720005,-70.6921470001
-33.4373680005,-70.6921690001
-33.4371650005,-70.6921820001
-33.4367810005,-70.6922060001
-33.4367180005,-70.6922100001
-33.4359810005,-70.6922580001
-33.4352380005,-70.6923000001
-33.4346270005,-70.6923310001
-33.4341090005,-70.6923270001
-33.4339450005,-70.6923210001
-33.4328740005,-70.6922740001
-33.4325950005,-70.6922610001
-33.4317730005,-70.6922230001
-33.4316760005,-70.6922190001
-33.4315860005,-70.6922200001
-33.4311110005,-70.6922300001
-33.4305520005,-70.6921910001
-33.4301650005,-70.6921600001
-33.4300950005,-70.6921770001
-33.4299400005,-70.6921520001
-33.4298110005,-70.6921360001
-33.4294120005,-70.6920800001
-33.4290410005,-70.6920170001
-33.4279480005,-70.6918240001
-33.4278010005,-70.6917880001
-33.4277180005,-70.6917770001
-33.4273110005,-70.6916580001
-33.4269800005,-70.6915930001
-33.4268230005,-70.6915640001
-33.4266600005,-70.6915270001
-33.4262000005,-70.6914510001
-33.4257310005,-70.6914440001
-33.4254950005,-70.6914000001
-33.4252960005,-70.6913710001
-33.4250510005,-70.6913320001
-33.4244200005,-70.6912070001
-33.4243430005,-70.6911850001
-33.4242050005,-70.6911400001
-33.4240820005,-70.6911010001
-33.4237610005,-70.6910220001
-33.4236920005,-70.6910010001
-33.4234300005,-70.6909710001
-33.4233500005,-70.6909640001
-33.4232680005,-70.6909220001
-33.4227170005,-70.6908390001
-33.4222010005,-70.6907390001
-33.4217570005,-70.6906690001
-33.4212560005,-70.6905820001
-33.4204250005,-70.6904370001
-33.4201440005,-70.6904260001
-33.4195610005,-70.6904340001
-33.4191810005,-70.6904100001
-33.4190800005,-70.6904370001
-33.4190490005,-70.6904310001
-33.4185970005,-70.6903500001
-33.4184850005,-70.6903300001
-33.4179020005,-70.6902650001
-33.4177750005,-70.6902700001
-33.4176640005,-70.6902740001
-33.4175680005,-70.6902990001
-33.4174680005,-70.6903240001
-33.4174070005,-70.6903400001
-33.4171420005,-70.6904730001
-33.4169890005,-70.6905820001
-33.4168400005,-70.6907170001
-33.4164340005,-70.6911290001
-33.4161910005,-70.6913490001
-33.4158500005,-70.6915890001
-33.4158170005,-70.6915790001
-33.4156750005,-70.6916410001
-33.4155200005,-70.6917210001
-33.4152800005,-70.6917900001
-33.4152080005,-70.6918090001
-33.4149960005,-70.6918540001
-33.4143860005,-70.6919610001
-33.4143280005,-70.6919850001
-33.4141220005,-70.6920190001
-33.4140740005,-70.6920290001
-33.4137120005,-70.6920870001
-33.4131770005,-70.6921660001
-33.4131060005,-70.6921700001
-33.4126330005,-70.6922510001
-33.4122140005,-70.6923470001
-33.4118660005,-70.6924420001
-33.4117420005,-70.6924810001
-33.4111710005,-70.6926900001
-33.4106520005,-70.6929020001
-33.4100380005,-70.6931560001
-33.4094570005,-70.6933850001
-33.4091730005,-70.6934990001
-33.4089830005,-70.6935710001
-33.4088610005,-70.6936180001
-33.4088190005,-70.6937020001
-33.4088010005,-70.6937580001
-33.4087290005,-70.6939810001
-33.4086920005,-70.6940940001
-33.4084880005,-70.6947280001
-33.4082060005,-70.6955770001
-33.4079330005,-70.6963620001
-33.4076680005,-70.6971510001
-33.4074070005,-70.6979330001
-33.4071410005,-70.6987080001
-33.4068070005,-70.6997820001
-33.4066240005,-70.7004000001
-33.4065520005,-70.7006590001
-33.4062150005,-70.7018170001
-33.4060060005,-70.7025050001
-33.4059470005,-70.7026510001
-33.4058130005,-70.7030130001
-33.4056890005,-70.7033250001
-33.4056270005,-70.7035010001
-33.4054500005,-70.7038910001
-33.4054090005,-70.7039630001
-33.4053620005,-70.7040810001
-33.4053350005,-70.7041480001
-33.4052710005,-70.7042810001
-33.4051710005,-70.7044230001
-33.4046510005,-70.7053000001
-33.4045600005,-70.7054190001
-33.4045090005,-70.7054640001
-33.4044390005,-70.7054870001
-33.4043680005,-70.7055190001
-33.4040490005,-70.7055940001
-33.4040170005,-70.7056050001
-33.4039710005,-70.7056610001
-33.4038640005,-70.7058760001
-33.4038280005,-70.7059190001
-33.4038110005,-70.7059600001
-33.4037290005,-70.7061450001
-33.4036500005,-70.7062680001
-33.4035590005,-70.7064170001
-33.4035200005,-70.7065250001
-33.4035110005,-70.7066570001
-33.4035260005,-70.7071420001
-33.4035340005,-70.7072650001
-33.4035430005,-70.7073300001
-33.4035640005,-70.7075290001
-33.4036420005,-70.7080420001
-33.4036610005,-70.7081490001
-33.4036820005,-70.7084160001
-33.4036740005,-70.7085110001
-33.4036390005,-70.7086310001
-33.4034730005,-70.7090990001
-33.4033890005,-70.7093510001
-33.4032730005,-70.7096980001
-33.4029950005,-70.7104630001
-33.4029350005,-70.7106460001
-33.4028100005,-70.7110240001
-33.4027510005,-70.7111030001
-33.4026120005,-70.7115470001
-33.4025200005,-70.7119640001
-33.4024250005,-70.7123380001
-33.4024230005,-70.7124280001
-33.4024030005,-70.7125920001
-33.4021680005,-70.7142620001
-33.4020650005,-70.7149910001
-33.4020230005,-70.7152570001
-33.4019680005,-70.7156220001
-33.4019430005,-70.7157890001
-33.4018650005,-70.7163100001
-33.4017380005,-70.7171750001
-33.4016060005,-70.7180630001
-33.4015920005,-70.7181690001
-33.4015650005,-70.7183660001
-33.4015570005,-70.7184260001
-33.4015250005,-70.7186670001
-33.4015160005,-70.7188360001
-33.4015150005,-70.7188690001
-33.4015130005,-70.7192680001
-33.4015130005,-70.7192860001
-33.4015030005,-70.7196540001
-33.4014900005,-70.7197410001
-33.4014360005,-70.7201020001
-33.4014270005,-70.7201690001
-33.4013610005,-70.7206200001
-33.4012880005,-70.7208050001
-33.4012000005,-70.7208710001
-33.4010700005,-70.7210500001
-33.4009970005,-70.7211940001
-33.4009440005,-70.7213290001
-33.4007000005,-70.7214280001
-33.4008190005,-70.7230440001
-33.4008580005,-70.7235820001
-33.4009060005,-70.7242300001
-33.4009840005,-70.7254230001
-33.4010070005,-70.7257230001
-33.4010630005,-70.7263850001
-33.4010770005,-70.7268030001
-33.4010920005,-70.7273280001
-33.4011130005,-70.7277370001
-33.4011330005,-70.7281990001
-33.4011520005,-70.7286530001
-33.4011660005,-70.7291150001
-33.4011690005,-70.7293380001
-33.4011470005,-70.7295850001
-33.4011060005,-70.7300130001
-33.4010920005,-70.7301030001
-33.4010580005,-70.7304910001
-33.4010200005,-70.7309040001
-33.4010220005,-70.7309650001
-33.4010380005,-70.7310180001
-33.4010800005,-70.7310720001
-33.4012970005,-70.7310860001
-33.4013880005,-70.7311460001
-33.4015840005,-70.7311340001
-33.4017490005,-70.7311620001
-33.4018000005,-70.7311720001
-33.4018890005,-70.7312170001
-33.4018920005,-70.7314130001
-33.4018210005,-70.7317970001
-33.4017630005,-70.7320570001
-33.4017240005,-70.7322980001
-33.4016790005,-70.7324240001
-33.4015940005,-70.7325870001
-33.4014660005,-70.7327420001
-33.4013550005,-70.7328670001
-33.4012150005,-70.7330070001
-33.4009330005,-70.7332710001
-33.4005650005,-70.7335840001
-33.4004100005,-70.7337240001
-33.4003800005,-70.7337680001
-33.4003490005,-70.7338470001
-33.4003260005,-70.7339290001
-33.4000980005,-70.7352760001
-33.4001070005,-70.7353400001
-33.4002450005,-70.7354380001
-33.4006230005,-70.7357410001
-33.4006670005,-70.7358190001
-33.4006690005,-70.7359560001
-33.4004270005,-70.7369960001
-33.4003280005,-70.7374220001
-33.4001630005,-70.7379280001
-33.3997700005,-70.7390070001
-33.3996460005,-70.7393450001
-33.3995610005,-70.7396210001
-33.3995130005,-70.7397910001
-33.3994890005,-70.7399160001
-33.3994890005,-70.7399260001
-33.3994870005,-70.7400120001
-33.3994930005,-70.7401400001
-33.3995180005,-70.7402730001
-33.3995520005,-70.7403980001
-33.3995750005,-70.7404640001
-33.3996820005,-70.7407400001
-33.3998450005,-70.7411140001
-33.3999930005,-70.7414810001
-33.4001500005,-70.7418530001
-33.4001700005,-70.7419230001
-33.4003350005,-70.7423170001
-33.4004050005,-70.7424890001
-33.4006200005,-70.7430140001
-33.4007340005,-70.7433260001
-33.4007450005,-70.7433370001
-33.4007680005,-70.7433970001
-33.4007960005,-70.7435150001
-33.4008120005,-70.7436910001
-33.4008050005,-70.7438550001
-33.4007750005,-70.7440010001
-33.4005180005,-70.7446070001
-33.4002010005,-70.7453310001
-33.3996290005,-70.7466390001
-33.3995960005,-70.7467210001
-33.3995360005,-70.7467940001
-33.3994130005,-70.7469930001
-33.4002810005,-70.7467340001
-33.4004350005,-70.7466830001
-33.4004710005,-70.7466710001
-33.4006570005,-70.7465920001
-33.4007480005,-70.7465410001
-33.4008440005,-70.7464910001
-33.4018290005,-70.7459350001
-33.4019100005,-70.7459010001
-33.4021670005,-70.7457470001
-33.4026550005,-70.7454930001
-33.4028050005,-70.7454140001
-33.4025980005,-70.7469670001
-33.4025590005,-70.7472560001
-33.4025070005,-70.7474490001
-33.4024600005,-70.7476380001
-33.4024110005,-70.7477800001
-33.4024010005,-70.7478210001
-33.4023720005,-70.7479110001
-33.4023440005,-70.7479970001
-33.4023190005,-70.7480630001
-33.4022730005,-70.7481490001
-33.4022340005,-70.7482170001
-33.4021870005,-70.7482870001
-33.4021400005,-70.7483470001
-33.4020750005,-70.7484140001
-33.4019590005,-70.7485380001
-33.4018700005,-70.7486590001
-33.4017820005,-70.7488650001
-33.4017150005,-70.7490500001
-33.4010330005,-70.7508660001
-33.4002720005,-70.7528880001
-33.3999420005,-70.7539770001
-33.3996950005,-70.7548480001
-33.3996080005,-70.7552130001
-33.3996240005,-70.7553540001
-33.3996220005,-70.7553980001
-33.3996130005,-70.7554530001
-33.3989860005,-70.7570810001
-33.3988360005,-70.7574490001
-33.3986860005,-70.7577430001
-33.3986600005,-70.7578210001
-33.3983220005,-70.7586950001
-33.3983110005,-70.7587230001
-33.3978200005,-70.7600040001
-33.3976790005,-70.7603880001
-33.3976460005,-70.7604750001
-33.3974330005,-70.7610420001
-33.3973980005,-70.7611340001
-33.3941270005,-70.7595870001
-33.3940910005,-70.7596300001
-33.3940040005,-70.7597490001
-33.5219780005,-70.8006280001
-33.5218830005,-70.8006530001
-33.5214860005,-70.8007500001
-33.5212460005,-70.8008020001
-33.5211710005,-70.8008180001
-33.5210360005,-70.8008430001
-33.5209170005,-70.8008610001
-33.5208870005,-70.8008520001
-33.5208270005,-70.8008470001
-33.5207710005,-70.8008410001
-33.5207180005,-70.8008350001
-33.5206690005,-70.8008280001
-33.5206230005,-70.8008220001
-33.5205800005,-70.8008150001
-33.5205410005,-70.8008090001
-33.5205050005,-70.8008020001
-33.5204720005,-70.8007950001
-33.5204430005,-70.8007870001
-33.5204180005,-70.8007800001
-33.5203690005,-70.8006930001
-33.5203610005,-70.8005640001
-33.5203340005,-70.7993740001
-33.5203070005,-70.7993220001
-33.5203050005,-70.7992330001
-33.5203020005,-70.7990990001
-33.5203000005,-70.7989790001
-33.5203300005,-70.7989190001
-33.5203290005,-70.7988810001
-33.5203140005,-70.7988570001
-33.5203340005,-70.7988050001
-33.5203230005,-70.7985130001
-33.5203150005,-70.7983940001
-33.5203040005,-70.7983070001
-33.5202820005,-70.7981980001
-33.5202600005,-70.7980830001
-33.5201770005,-70.7977610001
-33.5199880005,-70.7969580001
-33.5199900005,-70.7968460001
-33.5199270005,-70.7963680001
-33.5198680005,-70.7959610001
-33.5198070005,-70.7955490001
-33.5197490005,-70.7951430001
-33.5196390005,-70.7944170001
-33.5193780005,-70.7926520001
-33.5193290005,-70.7923000001
-33.5192700005,-70.7918770001
-33.5192640005,-70.7918330001
-33.5192320005,-70.7916100001
-33.5191990005,-70.7913520001
-33.5191770005,-70.7912460001
-33.5191040005,-70.7912440001
-33.5187020005,-70.7912390001
-33.5185530005,-70.7912400001
-33.5183740005,-70.7912370001
-33.5180920005,-70.7912320001
-33.5180510005,-70.7912320001
-33.5177270005,-70.7912330001
-33.5176010005,-70.7912340001
-33.5172380005,-70.7912280001
-33.5170890005,-70.7912280001
-33.5167590005,-70.7912300001
-33.5164420005,-70.7912230001
-33.5162820005,-70.7912200001
-33.5161180005,-70.7912150001
-33.5160760005,-70.7912150001
-33.5159980005,-70.7912290001
-33.5159520005,-70.7912400001
-33.5159030005,-70.7912460001
-33.5158410005,-70.7912430001
-33.5146090005,-70.7909950001
-33.5142600005,-70.7909290001
-33.5139230005,-70.7908650001
-33.5136030005,-70.7908050001
-33.5133600005,-70.7907650001
-33.5132890005,-70.7907670001
-33.5132330005,-70.7908290001
-33.5131880005,-70.7907550001
-33.5124260005,-70.7906860001
-33.5123440005,-70.7907150001
-33.5122660005,-70.7906740001
-33.5120190005,-70.7906590001
-33.5118390005,-70.7906460001
-33.5116500005,-70.7906270001
-33.5113120005,-70.7905950001
-33.5109090005,-70.7905580001
-33.5105870005,-70.7905260001
-33.5105330005,-70.7905210001
-33.5101680005,-70.7904850001
-33.5097840005,-70.7904370001
-33.5094440005,-70.7904220001
-33.5091290005,-70.7903980001
-33.5087350005,-70.7903680001
-33.5079470005,-70.7902860001
-33.5077560005,-70.7902770001
-33.5075810005,-70.7902760001
-33.5074770005,-70.7902860001
-33.5073500005,-70.7902980001
-33.5071990005,-70.7903350001
-33.5070220005,-70.7903790001
-33.5069200005,-70.7904300001
-33.5067550005,-70.7905110001
-33.5066120005,-70.7906030001
-33.5065210005,-70.7906680001
-33.5062940005,-70.7908150001
-33.5061480005,-70.7909100001
-33.5059940005,-70.7910140001
-33.5057790005,-70.7911650001
-33.5055390005,-70.7913030001
-33.5054310005,-70.7906780001
-33.5054240005,-70.7906130001
-33.5053930005,-70.7903400001
-33.5053750005,-70.7901830001
-33.5053570005,-70.7900030001
-33.5053340005,-70.7897660001
-33.5053250005,-70.7896620001
-33.5053180005,-70.7895820001
-33.5053170005,-70.7894070001
-33.5053170005,-70.7893420001
-33.5053170005,-70.7892430001
-33.5053520005,-70.7890180001
-33.5053620005,-70.7889590001
-33.5054040005,-70.7887070001
-33.5054140005,-70.7886450001
-33.5054770005,-70.7883930001
-33.5055110005,-70.7882580001
-33.5055670005,-70.7880450001
-33.5056160005,-70.7878880001
-33.5057590005,-70.7874800001
-33.5061720005,-70.7863290001
-33.5061900005,-70.7862770001
-33.5065080005,-70.7853880001
-33.5065070005,-70.7852550001
-33.5065180005,-70.7851720001
-33.5069010005,-70.7841200001
-33.5073740005,-70.7828380001
-33.5080380005,-70.7810380001
-33.5085640005,-70.7792820001
-33.5086710005,-70.7789160001
-33.5088020005,-70.7784670001
-33.5089340005,-70.7780160001
-33.5092340005,-70.7769300001
-33.5093310005,-70.7764420001
-33.5093290005,-70.7759980001
-33.5093140005,-70.7755460001
-33.5092240005,-70.7743750001
-33.5091190005,-70.7730040001
-33.5089280005,-70.7712350001
-33.5089150005,-70.7708570001
-33.5088950005,-70.7702770001
-33.5090880005,-70.7692680001
-33.5092960005,-70.7678050001
-33.5093940005,-70.7671570001
-33.5095900005,-70.7660300001
-33.5097760005,-70.7649660001
-33.5097710005,-70.7649700001
-33.5099140005,-70.7642150001
-33.5100710005,-70.7633980001
-33.5101150005,-70.7632810001
-33.5102110005,-70.7631560001
-33.5103020005,-70.7631130001
-33.5104690005,-70.7631010001
-33.5106500005,-70.7631000001
-33.5106880005,-70.7630790001
-33.5107050005,-70.7630190001
-33.5106770005,-70.7616160001
-33.5106550005,-70.7599370001
-33.5106340005,-70.7588980001
-33.5106320005,-70.7588000001
-33.5106220005,-70.7574280001
-33.5106210005,-70.7572710001
-33.5105980005,-70.7557220001
-33.5105860005,-70.7554760001
-33.5106210005,-70.7552290001
-33.5106440005,-70.7545630001
-33.5106680005,-70.7538660001
-33.5106760005,-70.7536930001
-33.5107300005,-70.7532200001
-33.5107550005,-70.7529450001
-33.5107750005,-70.7526860001
-33.5107590005,-70.7525410001
-33.5107160005,-70.7523760001
-33.5106420005,-70.7521860001
-33.5106020005,-70.7519690001
-33.5105650005,-70.7506390001
-33.5105650005,-70.7504470001
-33.5105730005,-70.7501500001
-33.5105320005,-70.7484950001
-33.5105040005,-70.7471890001
-33.5104890005,-70.7467700001
-33.5104690005,-70.7459150001
-33.5104640005,-70.7455540001
-33.5104310005,-70.7446280001
-33.5104200005,-70.7437050001
-33.5103920005,-70.7428330001
-33.5103810005,-70.7425280001
-33.5103610005,-70.7423210001
-33.5103460005,-70.7421960001
-33.5103130005,-70.7419790001
-33.5102900005,-70.7417870001
-33.5102830005,-70.7416620001
-33.5102670005,-70.7410300001
-33.5102630005,-70.7407820001
-33.5102310005,-70.7402120001
-33.5102300005,-70.7396280001
-33.5102520005,-70.7392660001
-33.5102970005,-70.7390250001
-33.5103660005,-70.7388220001
-33.5104910005,-70.7385420001
-33.5106060005,-70.7382720001
-33.5107270005,-70.7378980001
-33.5108030005,-70.7376200001
-33.5108930005,-70.7371850001
-33.5109660005,-70.7365630001
-33.5109970005,-70.7362470001
-33.5110220005,-70.7359700001
-33.5110620005,-70.7356510001
-33.5112220005,-70.7340000001
-33.5112300005,-70.7339350001
-33.5112970005,-70.7332440001
-33.5114020005,-70.7322550001
-33.5114180005,-70.7320720001
-33.5114500005,-70.7318050001
-33.5115030005,-70.7314420001
-33.5115460005,-70.7311910001
-33.5115850005,-70.7309920001
-33.5116270005,-70.7307150001
-33.5117610005,-70.7293620001
-33.5118230005,-70.7286370001
-33.5119230005,-70.7276070001
-33.5119260005,-70.7274600001
-33.5119240005,-70.7273660001
-33.5119120005,-70.7272590001
-33.5118980005,-70.7271820001
-33.5118870005,-70.7271400001
-33.5118550005,-70.7270410001
-33.5110920005,-70.7253660001
-33.5108420005,-70.7248280001
-33.5103850005,-70.7237170001
-33.5102310005,-70.7233180001
-33.5094130005,-70.7212020001
-33.5093270005,-70.7209710001
-33.5091110005,-70.7205980001
-33.5089830005,-70.7203430001
-33.5080450005,-70.7178360001
-33.5078320005,-70.7172960001
-33.5074880005,-70.7164030001
-33.5073610005,-70.7161360001
-33.5072400005,-70.7159190001
-33.5070240005,-70.7155720001
-33.5062260005,-70.7144080001
-33.5055840005,-70.7134730001
-33.5049760005,-70.7125900001
-33.5044830005,-70.7118920001
-33.5042740005,-70.7116700001
-33.5041160005,-70.7115380001
-33.5039250005,-70.7114030001
-33.5034360005,-70.7111310001
-33.5029370005,-70.7108610001
-33.5027510005,-70.7107670001
-33.5020240005,-70.7103740001
-33.5018060005,-70.7103120001
-33.5015800005,-70.7102310001
-33.5012910005,-70.7100690001
-33.5009950005,-70.7098570001
-33.4997220005,-70.7089530001
-33.4993800005,-70.7087020001
-33.4986630005,-70.7081770001
-33.4970900005,-70.7069900001
-33.4968950005,-70.7068450001
-33.4955780005,-70.7058930001
-33.4953580005,-70.7057470001
-33.4933350005,-70.7042720001
-33.4926430005,-70.7037500001
-33.4923390005,-70.7035170001
-33.4920640005,-70.7033010001
-33.4918910005,-70.7031600001
-33.4916750005,-70.7029870001
-33.4900260005,-70.7016490001
-33.4891160005,-70.7008870001
-33.4880180005,-70.6999840001
-33.4877350005,-70.6997510001
-33.4873140005,-70.6993740001
-33.4867630005,-70.6988350001
-33.4863970005,-70.6984550001
-33.4861040005,-70.6981660001
-33.4850170005,-70.6970720001
-33.4835830005,-70.6956270001
-33.4832740005,-70.6953210001
-33.4830850005,-70.6951290001
-33.4829780005,-70.6950770001
-33.4816520005,-70.6939270001
-33.4792780005,-70.6918180001
-33.4789360005,-70.6914670001
-33.4788030005,-70.6913390001
-33.4787200005,-70.6912610001
-33.4781830005,-70.6907910001
-33.4779750005,-70.6906220001
-33.4778630005,-70.6905210001
-33.4777550005,-70.6904240001
-33.4777120005,-70.6903820001
-33.4776750005,-70.6903470001
-33.4775600005,-70.6902350001
-33.4774210005,-70.6900910001
-33.4771410005,-70.6897600001
-33.4770810005,-70.6896890001
-33.4770440005,-70.6896210001
-33.4766940005,-70.6891470001
-33.4766700005,-70.6891110001
-33.4766430005,-70.6890780001
-33.4754280005,-70.6874290001
-33.4754070005,-70.6874000001
-33.4753860005,-70.6873740001
-33.4752710005,-70.6872160001
-33.4752320005,-70.6871610001
-33.4751840005,-70.6870920001
-33.4751790005,-70.6870850001
-33.4751250005,-70.6870110001
-33.4751150005,-70.6869960001
-33.4750800005,-70.6869470001
-33.4750320005,-70.6868960001
-33.4749430005,-70.6867770001
-33.4736200005,-70.6849850001
-33.4710100005,-70.6814480001
-33.4709330005,-70.6813350001
-33.4708590005,-70.6812070001
-33.4708040005,-70.6810820001
-33.4707540005,-70.6809450001
-33.4707120005,-70.6808040001
-33.4706890005,-70.6806840001
-33.4706720005,-70.6804860001
-33.4706660005,-70.6803570001
-33.4706750005,-70.6797730001
-33.4706750005,-70.6796640001
-33.4706760005,-70.6791470001
-33.4706750005,-70.6785400001
-33.4706740005,-70.6780740001
-33.4706640005,-70.6775710001
-33.4706550005,-70.6767890001
-33.4706440005,-70.6755400001
-33.4706280005,-70.6742300001
-33.4706260005,-70.6741000001
-33.4706260005,-70.6729450001
-33.4706140005,-70.6724910001
-33.4706190005,-70.6720940001
-33.4706070005,-70.6716450001
-33.4694170005,-70.6716700001
-33.4683340005,-70.6716740001
-33.4679100005,-70.6716730001
-33.4671710005,-70.6716790001
-33.4665940005,-70.6716800001
-33.4665310005,-70.6716380001
-33.4664850005,-70.6717030001
-33.4664400005,-70.6717270001
-33.4663950005,-70.6717260001
-33.4663590005,-70.6717170001
-33.4663410005,-70.6717050001
-33.4663140005,-70.6716800001
-33.4662960005,-70.6716560001
-33.4662320005,-70.6717660001
-33.4651700005,-70.6720240001
-33.4647750005,-70.6721180001
-33.4636620005,-70.6723600001
-33.4631690005,-70.6724820001
-33.4625680005,-70.6726320001
-33.4614550005,-70.6728910001
-33.4603420005,-70.6731570001
-33.4592390005,-70.6734180001
-33.4585680005,-70.6735860001
-33.4584030005,-70.6736210001
-33.4574230005,-70.6738460001
-33.4570400005,-70.6739330001
-33.4559350005,-70.6741990001
-33.4553840005,-70.6743340001
-33.4548870005,-70.6744570001
-33.4538280005,-70.6747050001
-33.4527790005,-70.6749520001
-33.4517380005,-70.6752020001
-33.4505950005,-70.6754560001
-33.4501160005,-70.6755920001
-33.4499340005,-70.6749100001
-33.4497580005,-70.6742490001
-33.4496420005,-70.6738230001
-33.4496090005,-70.6736960001
-33.4493270005,-70.6726860001
-33.4491670005,-70.6720250001
-33.4487290005,-70.6704000001
-33.4484440005,-70.6693660001
-33.4481730005,-70.6683560001
-33.4478690005,-70.6671860001
-33.4477500005,-70.6665210001
-33.4477100005,-70.6663020001
-33.4476430005,-70.6659360001
-33.4474420005,-70.6648690001
-33.4474120005,-70.6647310001
-33.4473770005,-70.6645710001
-33.4472430005,-70.6638640001
-33.4472310005,-70.6638080001
-33.4472130005,-70.6637270001
-33.4469470005,-70.6625780001
-33.4469360005,-70.6625000001
-33.4469130005,-70.6623630001
-33.4467700005,-70.6617010001
-33.4467310005,-70.6615270001
-33.4465320005,-70.6606860001
-33.4465070005,-70.6605400001
